732,0
733,0
734,2
735,2
736,2
737,2
738,2
739,2
740,2
741,2
742,2
743,1
744,1
745,1
746,1
747,1
748,1
749,2
750,1
751,0
752,1
753,1
754,0
755,1
756,1
757,1
758,0
759,1
760,0
761,1
762,0
763,1
764,1
765,0
766,1
767,0
768,1
769,0
770,1
771,1
772,0
773,0
774,1
775,1
776,0
777,1
778,0
779,1
780,0
781,0
782,1
783,1
784,1
785,1
786,0
787,0
788,1
789,1
790,1
791,0
792,0
793,0
794,0
795,1
796,1
797,0
798,0
799,0
800,0
801,0
802,0
803,1
804,1
805,0
806,0
807,0
808,2
809,1
810,0
811,2
812,0
813,2
814,2
815,2
816,2
817,0
818,0
819,1
820,1
821,1
822,1
823,1
824,1
825,1
826,1
827,1
828,1
829,0
830,1
831,1
832,0
833,1
834,1
835,0
836,1
837,1
838,1
839,1
840,0
841,0
842,0
843,1
844,0
845,0
846,1
847,1
848,1
849,1
850,0
851,1
852,1
853,0
854,0
855,1
856,1
857,0
858,0
859,0
860,2
861,0
862,1
863,1
864,1
865,1
866,0
867,0
868,0
869,0
870,1
871,1
872,1
873,1
874,0
875,0
876,1
877,1
878,1
879,0
880,0
881,0
882,0
883,0
884,1
885,0
886,0
887,1
888,1
889,1
890,1
891,1
892,1
893,1
894,1
895,1
896,1
897,1
898,1
899,0
900,0
901,1
902,1
903,1
904,1
905,2
906,0
907,0
908,1
909,0
910,0
911,0
912,1
913,1
914,1
915,1
916,0
917,1
918,1
919,1
920,1
921,1
922,0
923,0
924,1
925,0
926,1
927,1
928,1
929,1
930,1
931,1
932,1
933,1
934,1
935,0
936,1
937,1
938,1
939,0
940,1
941,0
942,1
943,1
944,0
945,0
946,1
947,1
948,1
949,1
950,0
951,0
952,1
953,1
954,1
955,1
956,1
957,0
958,0
959,1
960,1
961,2
962,1
963,1
964,2
965,2
966,2
967,0
968,0
969,0
970,1
971,1
972,1
973,2
974,2
975,1
976,2
977,2
978,0
979,1
980,2
981,1
982,1
983,1
984,1
985,1
986,1
987,1
988,1
989,1
990,0
991,1
992,1
993,1
994,1
995,1
996,1
997,1
998,1
999,1
1000,1
1001,2
1002,1
1003,1
1004,1
1005,1
1006,1
1007,1
1008,0
1009,1
1010,2
1011,0
1012,1
1013,0
1014,0
1015,0
1016,0
1017,2
1018,0
1019,2
1020,2
1021,0
1022,1
1023,2
1024,2
1025,1
1026,1
1027,0
1028,1
1029,1
1030,1
1031,2
1032,2
1033,2
1034,1
1035,1
1036,1
1037,1
1038,0
1039,1
1040,0
1041,1
1042,1
1043,1
1044,2
1045,1
1046,1
1047,2
1048,2
1049,2
1050,0
1051,0
1052,0
1053,2
1054,0
1055,2
1056,2
1057,2
1058,2
1059,2
1060,1
1061,1
1062,1
1063,0
1064,1
1065,2
1066,2
1067,1
1068,0
1069,2
1070,2
1071,0
1072,1
1073,0
1074,0
1075,2
1076,2
1077,1
1078,1
1079,2
1080,1
1081,0
1082,0
1083,1
1084,1
1085,1
1086,1
1087,0
1088,0
1089,1
1090,1
1091,1
1092,1
1093,2
1094,0
1095,1
1096,2
1097,2
1098,1
1099,2
1100,1
1101,0
1102,0
1103,1
1104,1
1105,2
1106,1
1107,1
1108,2
1109,1
1110,1
1111,1
1112,2
1113,1
1114,1
1115,1
1116,2
1117,1
1118,1
1119,1
1120,1
1121,1
1122,0
1123,1
1124,1
1125,1
1126,1
1127,1
1128,1
1129,1
1130,1
1131,0
1132,0
1133,1
1134,1
1135,1
1136,1
1137,1
1138,1
1139,2
1140,1
1141,1
1142,0
1143,1
1144,1
1145,0
1146,0
1147,0
1148,1
1149,1
1150,0
1151,1
1152,0
1153,1
1154,2
1155,1
1156,1
1157,1
1158,2
1159,2
1160,1
1161,1
1162,1
1163,1
1164,2
1165,2
1166,1
1167,2
1168,2
1169,2
1170,1
1171,1
1172,1
1173,1
1174,0
1175,2
1176,0
1177,1
1178,1
1179,1
1180,1
1181,0
1182,0
1183,0
1184,1
1185,1
1186,0
1187,2
1188,2
1189,2
1190,0
1191,1
1192,1
1193,1
1194,1
1195,1
1196,0
1197,2
1198,2
1199,1
1200,0
1201,1
1202,2
1203,2
1204,2
1205,2
1206,0
1207,1
1208,1
1209,1
1210,0
1211,1
1212,0
1213,1
1214,2
1215,0
1216,1
1217,2
1218,1
1219,1
1220,1
1221,1
1222,0
1223,1
1224,1
1225,2
1226,0
1227,1
1228,1
1229,1
1230,0
1231,2
1232,1
1233,1
1234,0
1235,1
1236,2
1237,1
1238,0
1239,1
1240,1
1241,0
1242,2
1243,1
1244,1
1245,0
1246,1
1247,0
1248,1
1249,2
1250,1
1251,0
1252,1
1253,0
1254,0
1255,0
1256,1
1257,1
1258,1
1259,1
1260,0
1261,1
1262,1
1263,1
1264,1
1265,2
1266,0
1267,1
1268,1
1269,1
1270,1
1271,1
1272,2
1273,1
1274,0
1275,1
1276,1
1277,1
1278,2
1279,0
1280,0
1281,1
1282,1
1283,1
1284,0
1285,1
1286,0
1287,1
1288,2
1289,2
1290,0
1291,1
1292,1
1293,1
1294,0
1295,1
1296,0
1297,1
1298,2
1299,1
